기준 년코드,기준_분기_코드,상권_코드,상권_코드_명,행정동명,시군구명,총_생활인구_수,남성,여성,10대,20대,30대,40대,50대,60대_이상,00~06시,06~11시,11~14시,14~17시,17~21시,21~24시,월요일,화요일,수요일,목요일,금요일,토요일,일요일
2021,4,2130184,마포농수산물시장,성산2동,마포구,6804,3176,3628,747,729,976,1320,1158,1874,558,1440,1347,1549,1443,466,918,921,951,940,972,1118,985
2021,4,2130183,상암동상점가,상암동,마포구,644422,326329,318094,53700,137763,161170,128920,76872,86000,119309,121568,101222,93466,133653,75205,94681,100596,100101,100525,98179,77339,73002
2021,4,2130182,영천시장,천연동,서대문구,351522,165320,186201,52252,39268,54053,65044,56194,84712,63580,66216,52199,53460,73601,42466,50096,51641,51082,51351,51467,49108,46778
2021,4,2130181,아현가구거리상점가,북아현동,서대문구,890185,441384,448800,78468,133390,192193,185286,141795,159056,165191,194581,142472,149179,150176,88588,133846,142786,143355,141563,135745,97582,95308
2021,4,2130180,포방터시장,홍은1동,서대문구,268724,123211,145513,41899,28424,27232,36922,45970,88277,63319,53165,34263,34479,49762,33738,37293,35935,36249,36500,36917,41829,44000
2021,4,2130179,이화여대 357길 상점가,신촌동,서대문구,913917,304056,609861,76315,401247,150384,100069,83889,102011,192590,185633,134013,134580,165538,101563,131339,134383,134001,134917,132428,128046,118802
2021,4,2130178,이대 앞 스타트업 상점가,신촌동,서대문구,35269,12004,23265,4274,13855,5521,4207,3763,3651,6778,7278,5752,5931,5942,3589,5095,5480,5411,5461,5201,4424,4199
2021,4,2130177,인왕시장(홍제골목형상점가),홍제3동,서대문구,121641,53646,67994,15280,15304,13905,16280,21054,39822,13664,22346,19678,22416,29556,13980,17503,17459,17397,17449,17933,17704,16196
2021,4,2130176,유진상가,홍은1동,서대문구,21711,9597,12115,3793,2390,2588,3120,3634,6189,2734,3743,3387,3922,5431,2495,3040,3024,3023,3062,3116,3294,3153
2021,4,2130175,신촌 상인회(신촌상점가),신촌동,서대문구,79497,37445,42052,9197,34136,13620,8114,6502,7928,10472,14261,12942,14150,18903,8769,10744,11057,11171,11141,11437,12648,11299
2021,4,2130174,연희사러가,연희동,서대문구,25682,11866,13816,2171,8026,5235,3571,2904,3773,4544,4897,3857,4034,5362,2986,3563,3639,3673,3678,3750,3795,3582
2021,4,2130173,백련시장,남가좌2동,서대문구,47541,22113,25429,5375,8406,6648,7778,7248,12086,12309,9623,5660,5936,8001,6012,6725,6621,6689,6714,6749,7018,7026
2021,4,2130172,모래내시장(서중시장),남가좌1동,서대문구,215425,98493,116933,45966,25585,32879,37568,28430,44999,30822,42019,34704,38815,47266,21799,30696,30539,30760,31074,31489,31931,28937
2021,4,2130171,불광먹자골목 골목형상점가,불광1동,은평구,611646,261331,350316,54855,85355,90446,86617,106133,188240,68313,107656,93792,114981,151092,75813,84044,83065,86483,84786,83828,95782,93661
2021,4,2130170,제일시장,대조동,은평구,40220,17671,22549,3413,6092,6371,5751,7168,11424,5286,7214,6413,7277,9470,4559,5640,5569,5793,5711,5806,6061,5640
2021,4,2130169,대조시장,대조동,은평구,395824,177849,217975,38117,59015,65339,56040,67508,109805,101841,74880,46537,49575,70254,52739,55398,54505,55656,55398,56161,59839,58864
2021,4,2130168,연서시장,불광2동,은평구,193585,88635,104951,20444,27833,26048,26145,31688,61430,39271,35103,25115,26523,40511,27063,27369,26990,27283,27212,27815,29157,27762
2021,4,2130167,연신내상점가(연빛거리),갈현1동,은평구,1613742,744063,869678,179304,322661,244817,232892,248418,385650,271723,308589,217580,238922,361005,215922,227238,228953,232455,232141,237649,236747,218560
2021,4,2130166,응암시장(신응암시장),응암2동,은평구,41239,18271,22967,6355,3801,7437,7702,5814,10132,10868,8163,4686,4929,7154,5439,5817,5752,5768,5721,5791,6170,6219
2021,4,2130165,대림골목시장(대림시장 양지시장),응암3동,은평구,167516,75018,92497,16929,21197,24377,25668,27412,51933,35299,32317,21857,23751,32830,21461,23509,23282,23229,23375,23852,25088,25181
2021,4,2130164,역촌중앙시장,갈현2동,은평구,28677,12734,15942,3802,4059,3907,4804,4398,7706,7562,5053,3076,3426,5492,4071,4025,3957,3943,3967,3960,4356,4470
2021,4,2130163,응암오거리상점가,응암3동,은평구,501562,233879,267682,36871,70568,81423,83828,83050,145822,124949,97841,59283,62838,89628,67023,70454,70415,70801,71046,71492,74567,72785
2021,4,2130162,증산골목시장,증산동,은평구,153424,70933,82492,20915,20482,21859,22584,23527,44057,39108,30745,17625,17792,27352,20803,21893,21317,21339,21178,21486,22954,23257
2021,4,2130161,증산종합시장,증산동,은평구,12400,6013,6387,2162,1297,1916,1779,2149,3099,2817,2459,1664,1686,2214,1559,1804,1827,1802,1826,1825,1688,1626
2021,4,2130160,수일시장,수색동,은평구,59397,31320,28076,6176,6898,10002,9812,10763,15743,11071,12690,8279,8305,11436,7615,8594,8852,9000,8767,8864,7905,7414
2021,4,2130159,공릉동 도깨비시장,공릉1동,노원구,467208,211807,255401,44976,101035,64780,58254,71440,126723,135789,92553,49768,50929,74120,64050,67769,65500,64811,64906,66024,68809,69388
2021,4,2130158,상계역전종합상가,상계5동,노원구,197313,88333,108980,29044,26032,22960,28242,31662,59373,48536,38809,22352,23879,37182,26553,28116,27415,27555,27817,28096,29183,29131
2021,4,2130157,상계중앙시장,상계2동,노원구,1186390,544965,641425,188393,136382,129373,157176,205733,369335,310926,238041,140162,147416,202094,147750,167264,164909,164506,165275,165122,177126,182188
2021,4,2130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),중계2.3동,노원구,55901,22727,33174,8770,6202,9123,9623,8075,14108,14950,10685,6542,7212,9534,6979,7660,7640,7710,7706,7652,8733,8802
2021,4,2130155,시영B상가(중계 그린아파트 B 상가),중계2.3동,노원구,34503,14311,20192,5460,3799,5650,5812,4982,8798,7846,6434,4530,5144,6596,3953,4728,4725,4746,4767,4753,5460,5324
2021,4,2130154,상계주공1단지(가)상가,상계6.7동,노원구,33236,14702,18533,5636,3747,5056,4992,5232,8573,11544,7272,2958,2497,4105,4858,4838,4879,4843,4818,4839,4500,4518
2021,4,2130153,창동역상점가,창4동,도봉구,137308,65355,71953,14909,21763,18128,20704,24420,37385,8943,31283,25987,29228,31874,9994,18573,19302,19688,19607,20243,20958,18936
2021,4,2130152,오!도봉거리 상점가,도봉2동,도봉구,161687,82117,79568,19036,20060,20279,23452,27547,51311,36889,31442,21239,20923,30333,20858,23310,22813,22894,22782,23083,23242,23560
2021,4,2130151,신도봉시장,도봉1동,도봉구,41945,20374,21570,4943,4324,4705,5221,7319,15435,8473,7864,5321,5841,8882,5563,5826,5783,5761,5700,5781,6365,6728
2021,4,2130150,창동골목시장,창3동,도봉구,517719,242429,275292,68496,62482,60317,79322,97326,149776,147992,100428,53721,54596,85094,75891,74716,73200,72915,73069,73480,74789,75552
2021,4,2130149,창동신창시장,창2동,도봉구,703824,318299,385526,109006,86638,87437,109827,127268,183647,199172,137622,77903,79741,115375,94013,101728,98881,98439,98614,96828,103783,105552
2021,4,2130148,방학동도깨비시장,방학2동,도봉구,309265,144598,164668,37122,31658,33972,44590,53786,108137,68074,55727,38216,40977,62881,43391,43882,43303,42968,43335,43331,45978,46468
2021,4,2130147,쌍문역동측상점가,창1동,도봉구,695962,312523,383439,88083,86537,100603,108807,113419,198514,168382,138836,85302,87944,123764,91733,98823,98964,98824,100055,100081,101865,97349
2021,4,2130146,쌍문시장(쌍문역골목시장),쌍문3동,도봉구,1619464,728793,890672,194306,282278,253056,226635,259017,404172,376784,361647,204051,192872,277852,206258,233299,237039,237944,236385,238522,223059,213219
2021,4,2130145,쌍문역둘리상점가,쌍문3동,도봉구,140953,65765,75189,15322,20491,22929,20817,22478,38916,30378,27570,17925,19141,27708,18232,19810,19692,19804,19961,19996,21037,20652
2021,4,2130144,백운시장,쌍문1동,도봉구,136125,58111,78015,17880,16565,17530,20605,20395,43149,43488,29960,13466,12659,18277,18275,19668,19053,18962,19003,18726,19793,20922
2021,4,2130143,방천골목시장,송중동,강북구,283270,131839,151433,37942,42725,34926,42592,45252,79834,69898,53541,33263,35259,52986,38324,40468,40292,40049,40416,40362,41220,40463
2021,4,2130142,강북북부시장,번1동,강북구,37204,17908,19298,4493,5066,5014,6093,6155,10383,8924,7200,4571,4797,6921,4792,5224,5233,5202,5236,5235,5497,5577
2021,4,2130141,강북북부골목시장,번1동,강북구,311917,147819,164098,33856,46845,43342,49956,52020,85897,77787,63188,37628,37940,54200,41173,44115,44475,43960,44458,44233,45096,45580
2021,4,2130140,숭인시장,송천동,강북구,28477,11987,16489,3315,4574,3896,4454,4913,7326,3587,5263,4800,5456,6526,2843,3945,4001,4089,4060,4193,4294,3896
2021,4,2130139,강북종합전통시장(강북종합골목시장),수유3동,강북구,452575,208608,243968,37003,84074,66576,71743,76057,117125,140192,81636,44406,50710,70392,65239,65104,65508,65532,65655,65475,64148,61154
2021,4,2130138,수유프라자,수유1동,강북구,42635,19647,22987,3999,7697,5593,5634,7391,12320,7919,8248,6112,6526,8693,5135,6033,5959,5929,5951,5977,6363,6423
2021,4,2130137,수유전통시장(수유시장 수유골목시장),수유1동,강북구,258605,117944,140660,30448,35524,29783,31609,47266,83974,51861,48234,36894,40577,50779,30259,36733,36401,36392,36357,36784,38526,37412
2021,4,2130136,수유재래시장,수유1동,강북구,229968,105997,123971,32020,33577,28751,28487,39664,67470,69313,47293,25211,24717,33343,30091,32843,32508,32407,32320,32429,33415,34046
2021,4,2130135,수유중앙골목시장(수유중앙시장),수유3동,강북구,255857,125924,129934,27486,43000,34114,38970,45594,66693,68406,51024,28503,29077,44309,34539,36510,35882,35745,35379,35921,38059,38362
2021,4,2130134,솔샘시장(미아67동골목시장),삼각산동,강북구,95014,41882,53132,15038,8754,10999,15631,15399,29191,8553,15469,16836,20951,24883,8323,13416,13239,13369,13340,13686,14441,13521
2021,4,2130133,우이골목시장(우이시장),수유2동,강북구,432169,192310,239859,66380,49172,52860,61337,68652,133769,118647,88047,49776,49840,71801,54058,60524,59163,59107,59078,59477,65813,69007
2021,4,2130132,삼양골목시장(삼양시장),삼양동,강북구,233471,110088,123385,30598,28805,29697,33868,37467,73036,76430,46745,23057,22460,32895,31885,33630,33346,33001,33050,33221,33498,33727
2021,4,2130131,동북프라자,삼양동,강북구,49575,22333,27241,6407,4898,5597,7576,8310,16786,10591,9335,6631,7123,9810,6086,7142,7087,7102,7102,7217,7096,6830
2021,4,2130130,수유북부골목시장,인수동,강북구,24631,11833,12800,3983,2894,3464,3111,3553,7627,6985,4878,2738,2595,4012,3424,3573,3413,3389,3374,3450,3638,3796
2021,4,2130129,장미원골목시장,우이동,강북구,354692,153000,201692,52231,42692,45883,50514,55210,108163,89019,73237,43530,45032,61522,42354,49046,48187,47750,47740,47883,55658,58429
2021,4,2130128,돌곶이시장(석관황금시장),석관동,성북구,569572,260043,309530,89286,75593,74319,81100,89710,159565,182232,120303,56911,54411,79721,75995,81149,79430,79692,79225,79186,83349,87542
2021,4,2130127,석관시장,석관동,성북구,31027,14070,16956,5472,3798,3520,4375,4712,9148,8509,6362,3696,3678,4975,3806,4439,4358,4370,4362,4342,4495,4659
2021,4,2130126,새석관시장,석관동,성북구,29820,13808,16013,4012,4317,4700,4463,4720,7611,6823,6161,3756,3729,5339,4015,4266,4243,4243,4292,4267,4218,4292
2021,4,2130125,장위전통시장,장위2동,성북구,341303,151493,189810,54058,37160,40082,46235,55937,107829,84593,70031,42354,42194,58623,43506,49478,48432,48536,48523,48491,48250,49595
2021,4,2130124,번동시장,장위3동,성북구,9471,4490,4980,2072,781,1438,1697,1388,2094,2703,1821,1043,1012,1556,1335,1360,1318,1311,1324,1327,1397,1433
2021,4,2130123,꿈의숲 장곡 골목형상점가,장위1동,성북구,193634,88666,104969,36011,20555,26258,32546,28551,49714,50008,36165,21627,22716,35693,27427,28204,27115,27265,27194,27240,28118,28502
2021,4,2130122,밤나무골시장,월곡1동,성북구,29579,13267,16311,5915,2634,3877,5023,4413,7715,5035,5288,4433,5051,6576,3196,4278,4215,4269,4212,4298,4340,3967
2021,4,2130121,길음시장,길음1동,성북구,106252,48845,57407,19818,12416,15066,18546,16112,24292,22734,20309,13595,15517,20839,13258,15129,15352,15356,15341,15450,15485,14139
2021,4,2130120,돈암시장(돈암제일시장),삼선동,성북구,764623,334874,429751,104421,189662,114789,107568,99627,148557,126508,134739,110153,120277,179243,93703,105070,106524,106955,107082,109972,118035,110988
2021,4,2130119,정릉아리랑시장,정릉2동,성북구,157380,70668,86712,26714,20171,22077,24609,23307,40504,37615,30350,18312,20493,30289,20322,21841,21696,21491,21644,21632,24484,24591
2021,4,2130118,정릉골 골목형상점가,정릉4동,성북구,193057,90289,102768,21851,35883,24980,29204,27529,53609,49682,39864,21874,22633,32861,26142,27343,27281,27317,27373,27261,28040,28441
2021,4,2130117,정릉시장,정릉3동,성북구,323063,157365,165698,44863,71004,38976,43579,45832,78812,64596,58048,41063,47655,69460,42242,45337,43977,44195,44239,45033,50288,49994
2021,4,2130116,동성타워프라자,신내1동,중랑구,26072,12074,13999,4847,3187,3535,3755,4501,6246,7874,5049,2538,2727,4166,3719,3673,3686,3658,3685,3726,3846,3801
2021,4,2130115,우림골목시장,망우본동,중랑구,710173,330124,380050,69473,93856,109341,105158,128478,203864,184495,134795,82116,85376,126527,96865,100619,99516,99047,99222,99626,105866,106278
2021,4,2130114,유영시장,망우3동,중랑구,34760,15825,18936,5179,4491,4878,4792,6197,9225,10796,7716,3670,3507,4589,4482,5136,5160,5122,5030,4984,4652,4678
2021,4,2130113,신아타운,신내2동,중랑구,61527,27251,34276,11562,7187,8079,8589,10067,16042,14376,11500,7433,8089,11941,8188,8814,8840,8882,8849,8904,8670,8568
2021,4,2130112,사가정시장,면목3.8동,중랑구,601914,278978,322936,60131,95486,91181,95155,102653,157308,119874,115507,72415,79778,129902,84437,86106,84833,85148,84057,85562,89281,86926
2021,4,2130111,동원전통종합시장(동원시장 동원전통시장 상점가),면목본동,중랑구,917592,417102,500490,105839,125958,135769,122288,167413,260327,213795,176508,111817,122097,173617,119759,130394,129239,128510,129207,130835,135305,134102
2021,4,2130110,면목골목시장(면목시장),면목7동,중랑구,528721,247268,281454,65960,63368,74729,78002,90021,156642,139672,103310,60487,63018,91394,70842,76239,74772,74655,74471,74494,76424,77666
2021,4,2130109,묵1동도깨비시장,묵1동,중랑구,128807,61599,67210,15856,20741,21062,21686,19343,30120,25733,25237,16984,18107,26966,15779,17622,17215,17251,17384,17505,20513,21317
2021,4,2130108,태능엔터피아(태릉시장),중화2동,중랑구,49136,23161,25975,5838,5631,6424,6887,8616,15740,13841,9930,5529,5669,7843,6325,7013,7064,7050,7027,6937,7001,7044
2021,4,2130107,중랑동부시장(중랑교종합상가),상봉2동,중랑구,56875,27882,28994,5126,9911,9713,9164,9881,13081,15010,10609,6070,6678,10215,8293,8137,8100,8105,8080,8027,8317,8112
2021,4,2130106,중랑동부시장,면목2동,중랑구,582321,282754,299567,60786,84038,83003,93594,106460,154441,130262,106805,71008,78459,115240,80547,83510,83186,82886,82983,82930,84805,82020
2021,4,2130105,장미제일시장(중화동제일시장),중화2동,중랑구,219113,99256,119857,25093,27462,33064,31950,40956,60587,54390,41235,24731,26497,41948,30311,30663,30404,30383,30297,30176,32960,34228
2021,4,2130104,전곡시장,장안2동,동대문구,74601,36836,37765,11576,8974,10368,12099,11408,20176,22810,15968,7876,7532,10873,9542,10558,10476,10453,10501,10390,10924,11301
2021,4,2130103,이경시장,휘경1동,동대문구,36298,16120,20177,4354,5548,4893,5791,5823,9887,9032,7405,4227,4402,6501,4729,5128,5009,5009,4994,5032,5444,5682
2021,4,2130102,이문제일시장,이문2동,동대문구,35744,15892,19854,5603,5762,4488,5966,4110,9817,10262,7153,3877,3818,5677,4960,5055,5036,5007,5012,5010,5172,5453
2021,4,2130101,답십리현대시장,답십리1동,동대문구,294942,139116,155826,37630,39049,46443,48048,47481,76292,67822,58866,36229,38956,55222,37846,41532,41265,41182,41348,41556,43613,44446
2021,4,2130100,답십리시장,답십리2동,동대문구,289226,132520,156706,45905,26592,43159,44729,48444,80396,64955,59995,38081,39224,53064,33908,40983,40418,40738,40537,40985,43293,42273
2021,4,2130099,전농로터리시장,전농1동,동대문구,252661,117188,135474,51511,43142,36704,41649,33729,45927,47744,49869,35506,37775,50418,31349,36356,36736,37548,37300,36902,34415,33403
